Unnamed: 0,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,x,y
1087,12/11/2018,3780802,SKU_0011,3,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
1088,12/11/2018,3780193,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1089,12/11/2018,3780311,SKU_0089,1,REF_SKU_0089,LOC_SKU_0089,6,9,"[30.0, 21.9]",A3022,30.0,21.9
1090,12/11/2018,3780119,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1091,12/11/2018,3780218,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1092,12/11/2018,3780427,SKU_0006,1,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1093,12/11/2018,3780970,SKU_0029,2,REF_SKU_0029,LOC_SKU_0029,2,19,"[10.0, 40.0]",A1040,10.0,40.0
1094,12/11/2018,3780414,SKU_0006,4,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1095,12/11/2018,3780114,SKU_0002,1,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1096,12/11/2018,3780978,SKU_0014,2,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
1097,12/11/2018,3780145,SKU_0004,3,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1098,12/11/2018,3780538,SKU_0266,2,REF_SKU_0266,LOC_SKU_0266,5,1,"[25.0, 7.4]",A2507,25.0,7.4
1099,12/11/2018,3780648,SKU_0243,5,REF_SKU_0243,LOC_SKU_0243,7,11,"[35.0, 24.5]",A3524,35.0,24.5
1100,12/11/2018,3780303,SKU_0010,2,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
1101,12/11/2018,3780744,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1102,12/11/2018,3780881,SKU_0052,2,REF_SKU_0052,LOC_SKU_0052,3,19,"[15.0, 39.4]",A1539,15.0,39.4
1103,12/11/2018,3780588,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1104,12/11/2018,3780987,SKU_0008,4,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
1105,12/11/2018,3780840,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1106,12/11/2018,3780345,SKU_0238,2,REF_SKU_0238,LOC_SKU_0238,10,11,"[50.0, 25.1]",A5025,50.0,25.1
1107,12/11/2018,3780814,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1108,12/11/2018,3780964,SKU_0014,5,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
1109,12/11/2018,3780801,SKU_0053,3,REF_SKU_0053,LOC_SKU_0053,10,6,"[50.0, 16.0]",A5016,50.0,16.0
1110,12/11/2018,3780001,SKU_0009,3,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
1111,12/11/2018,3780147,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1112,12/11/2018,3780287,SKU_0384,4,REF_SKU_0384,LOC_SKU_0384,8,18,"[40.0, 37.7]",A4038,40.0,37.7
1113,12/11/2018,3780976,SKU_0011,3,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
1114,12/11/2018,3780654,SKU_0021,4,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
1115,12/11/2018,3780053,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1116,12/11/2018,3780304,SKU_0009,3,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
1117,12/11/2018,3780069,SKU_0006,2,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1118,12/11/2018,3780361,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1119,12/11/2018,3780602,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1120,12/11/2018,3780958,SKU_0116,4,REF_SKU_0116,LOC_SKU_0116,9,17,"[45.0, 35.0]",A4535,45.0,35.0
1121,12/11/2018,3780220,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1122,12/11/2018,3780962,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1123,12/11/2018,3780704,SKU_0010,4,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
1124,12/11/2018,3780966,SKU_0066,3,REF_SKU_0066,LOC_SKU_0066,10,3,"[50.0, 10.9]",A5011,50.0,10.9
1125,12/11/2018,3780575,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1126,12/11/2018,3780585,SKU_0016,4,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
1127,12/11/2018,3780161,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1128,12/11/2018,3780681,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1129,12/11/2018,3780089,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1130,12/11/2018,3780688,SKU_0113,2,REF_SKU_0113,LOC_SKU_0113,1,4,"[5.0, 12.7]",A0513,5.0,12.7
1131,12/11/2018,3780781,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1132,12/11/2018,3780585,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1133,12/11/2018,3780757,SKU_0006,2,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1134,12/11/2018,3780589,SKU_0122,3,REF_SKU_0122,LOC_SKU_0122,5,4,"[25.0, 13.5]",A2514,25.0,13.5
1135,12/11/2018,3780159,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1136,12/11/2018,3780489,SKU_0006,1,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1137,12/11/2018,3780971,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1138,12/11/2018,3780324,SKU_0007,1,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
1139,12/11/2018,3780610,SKU_0016,2,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
1140,12/11/2018,3780381,SKU_0015,2,REF_SKU_0015,LOC_SKU_0015,4,15,"[20.0, 31.9]",A2032,20.0,31.9
1141,12/11/2018,3780102,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1142,12/11/2018,3780494,SKU_0003,1,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1143,12/11/2018,3780644,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1144,12/11/2018,3780614,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1145,12/11/2018,3780019,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1146,12/11/2018,3780454,SKU_0065,4,REF_SKU_0065,LOC_SKU_0065,4,22,"[20.0, 45.2]",A2045,20.0,45.2
1147,12/11/2018,3780482,SKU_0363,4,REF_SKU_0363,LOC_SKU_0363,9,22,"[45.0, 45.1]",A4545,45.0,45.1
1148,12/11/2018,3780594,SKU_0376,4,REF_SKU_0376,LOC_SKU_0376,7,12,"[35.0, 27.2]",A3527,35.0,27.2
1149,12/11/2018,3780397,SKU_0146,4,REF_SKU_0146,LOC_SKU_0146,6,9,"[30.0, 21.5]",A3022,30.0,21.5
1150,12/11/2018,3780279,SKU_0019,5,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
1151,12/11/2018,3780851,SKU_0039,1,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
1152,12/11/2018,3780365,SKU_0003,4,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1153,12/11/2018,3780331,SKU_0023,5,REF_SKU_0023,LOC_SKU_0023,7,15,"[35.0, 32.6]",A3533,35.0,32.6
1154,12/11/2018,3780641,SKU_0007,5,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
1155,12/11/2018,3780344,SKU_0009,5,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
1156,12/11/2018,3780822,SKU_0061,3,REF_SKU_0061,LOC_SKU_0061,7,7,"[35.0, 18.4]",A3518,35.0,18.4
1157,12/11/2018,3780455,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1158,12/11/2018,3780601,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1159,12/11/2018,3780725,SKU_0247,4,REF_SKU_0247,LOC_SKU_0247,5,6,"[25.0, 15.9]",A2516,25.0,15.9
1160,12/11/2018,3780655,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1161,12/11/2018,3780065,SKU_0009,2,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
1162,12/11/2018,3780076,SKU_0222,3,REF_SKU_0222,LOC_SKU_0222,5,6,"[25.0, 16.1]",A2516,25.0,16.1
1163,12/11/2018,3780711,SKU_0020,4,REF_SKU_0020,LOC_SKU_0020,2,10,"[10.0, 22.7]",A1023,10.0,22.7
1164,12/11/2018,3780143,SKU_0013,4,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
1165,12/11/2018,3780917,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1166,12/11/2018,3780915,SKU_0004,2,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1167,12/11/2018,3780828,SKU_0131,4,REF_SKU_0131,LOC_SKU_0131,1,14,"[5.0, 31.2]",A0531,5.0,31.2
1168,12/11/2018,3780605,SKU_0014,2,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
1169,12/11/2018,3780473,SKU_0011,4,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
1170,12/11/2018,3780417,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1171,12/11/2018,3780305,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1172,12/11/2018,3780736,SKU_0354,4,REF_SKU_0354,LOC_SKU_0354,10,1,"[50.0, 7.1]",A5007,50.0,7.1
1173,12/11/2018,3780497,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1174,12/11/2018,3780291,SKU_0019,4,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
1175,12/11/2018,3780940,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1176,12/11/2018,3780102,SKU_0034,2,REF_SKU_0034,LOC_SKU_0034,5,10,"[25.0, 22.8]",A2523,25.0,22.8
1177,12/11/2018,3780986,SKU_0265,3,REF_SKU_0265,LOC_SKU_0265,6,20,"[30.0, 41.2]",A3041,30.0,41.2
1178,12/11/2018,3780267,SKU_0016,2,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
1179,12/11/2018,3780867,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1180,12/11/2018,3780968,SKU_0017,3,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
1181,12/11/2018,3780622,SKU_0065,3,REF_SKU_0065,LOC_SKU_0065,4,22,"[20.0, 45.2]",A2045,20.0,45.2
1182,12/11/2018,3780974,SKU_0005,4,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
1183,12/11/2018,3780842,SKU_0166,5,REF_SKU_0166,LOC_SKU_0166,5,11,"[25.0, 25.8]",A2526,25.0,25.8
1184,12/11/2018,3780962,SKU_0027,4,REF_SKU_0027,LOC_SKU_0027,6,5,"[30.0, 14.8]",A3015,30.0,14.8
1185,12/11/2018,3780942,SKU_0197,3,REF_SKU_0197,LOC_SKU_0197,10,13,"[50.0, 27.8]",A5028,50.0,27.8
1186,12/11/2018,3780777,SKU_0022,3,REF_SKU_0022,LOC_SKU_0022,4,6,"[20.0, 16.2]",A2016,20.0,16.2
1187,12/11/2018,3780003,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1188,12/11/2018,3780085,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1189,12/11/2018,3780794,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1190,12/11/2018,3780328,SKU_0214,4,REF_SKU_0214,LOC_SKU_0214,8,18,"[40.0, 38.2]",A4038,40.0,38.2
1191,12/11/2018,3780816,SKU_0062,2,REF_SKU_0062,LOC_SKU_0062,6,22,"[30.0, 44.7]",A3045,30.0,44.7
1192,12/11/2018,3780450,SKU_0033,4,REF_SKU_0033,LOC_SKU_0033,9,24,"[45.0, 48.3]",A4548,45.0,48.3
1193,12/11/2018,3780454,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1194,12/11/2018,3780924,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1195,12/11/2018,3780629,SKU_0060,5,REF_SKU_0060,LOC_SKU_0060,4,24,"[20.0, 47.5]",A2048,20.0,47.5
1196,12/11/2018,3780221,SKU_0008,1,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
1197,12/11/2018,3780154,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1198,12/11/2018,3780665,SKU_0021,2,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
1199,12/11/2018,3780012,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1200,12/11/2018,3780133,SKU_0003,1,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1201,12/11/2018,3780994,SKU_0008,2,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
1202,12/11/2018,3780304,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1203,12/11/2018,3780293,SKU_0432,3,REF_SKU_0432,LOC_SKU_0432,6,18,"[30.0, 37.3]",A3037,30.0,37.3
1204,12/11/2018,3780975,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1205,12/11/2018,3780300,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1206,12/11/2018,3780740,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1207,12/11/2018,3780783,SKU_0066,2,REF_SKU_0066,LOC_SKU_0066,10,3,"[50.0, 10.9]",A5011,50.0,10.9
1208,12/11/2018,3780043,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1209,12/11/2018,3780944,SKU_0015,3,REF_SKU_0015,LOC_SKU_0015,4,15,"[20.0, 31.9]",A2032,20.0,31.9
1210,12/11/2018,3780343,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1211,12/11/2018,3780326,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1212,12/11/2018,3780814,SKU_0007,1,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
1213,12/11/2018,3780498,SKU_0097,4,REF_SKU_0097,LOC_SKU_0097,4,16,"[20.0, 34.2]",A2034,20.0,34.2
1214,12/11/2018,3780364,SKU_0174,4,REF_SKU_0174,LOC_SKU_0174,7,6,"[35.0, 16.7]",A3517,35.0,16.7
1215,12/11/2018,3780891,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1216,12/11/2018,3780427,SKU_0012,3,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
1217,12/11/2018,3780021,SKU_0223,3,REF_SKU_0223,LOC_SKU_0223,7,19,"[35.0, 38.9]",A3539,35.0,38.9
1218,12/11/2018,3780407,SKU_0005,4,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
1219,12/11/2018,3780619,SKU_0108,1,REF_SKU_0108,LOC_SKU_0108,7,8,"[35.0, 20.6]",A3521,35.0,20.6
1220,12/11/2018,3780336,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1221,12/11/2018,3780815,SKU_0272,5,REF_SKU_0272,LOC_SKU_0272,1,16,"[5.0, 33.4]",A0533,5.0,33.4
1222,12/11/2018,3780117,SKU_0058,2,REF_SKU_0058,LOC_SKU_0058,4,23,"[20.0, 45.9]",A2046,20.0,45.9
1223,12/11/2018,3780124,SKU_0288,2,REF_SKU_0288,LOC_SKU_0288,2,2,"[10.0, 9.2]",A1009,10.0,9.2
1224,12/11/2018,3780399,SKU_0033,2,REF_SKU_0033,LOC_SKU_0033,9,24,"[45.0, 48.3]",A4548,45.0,48.3
1225,12/11/2018,3780793,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1226,12/11/2018,3780804,SKU_0279,2,REF_SKU_0279,LOC_SKU_0279,4,12,"[20.0, 26.1]",A2026,20.0,26.1
1227,12/11/2018,3780715,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1228,12/11/2018,3780051,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1229,12/11/2018,3780783,SKU_0039,3,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
1230,12/11/2018,3780324,SKU_0064,5,REF_SKU_0064,LOC_SKU_0064,9,3,"[45.0, 10.2]",A4510,45.0,10.2
1231,12/11/2018,3780789,SKU_0258,4,REF_SKU_0258,LOC_SKU_0258,10,19,"[50.0, 38.5]",A5038,50.0,38.5
1232,12/11/2018,3780141,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1233,12/11/2018,3780470,SKU_0084,3,REF_SKU_0084,LOC_SKU_0084,1,16,"[5.0, 33.7]",A0534,5.0,33.7
1234,12/11/2018,3780787,SKU_0052,2,REF_SKU_0052,LOC_SKU_0052,3,19,"[15.0, 39.4]",A1539,15.0,39.4
1235,12/11/2018,3780802,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1236,12/11/2018,3780334,SKU_0005,4,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
1237,12/11/2018,3780893,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1238,12/11/2018,3780964,SKU_0003,1,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1239,12/11/2018,3780373,SKU_0425,3,REF_SKU_0425,LOC_SKU_0425,3,8,"[15.0, 20.4]",A1520,15.0,20.4
1240,12/11/2018,3780564,SKU_0026,3,REF_SKU_0026,LOC_SKU_0026,8,19,"[40.0, 39.1]",A4039,40.0,39.1
1241,12/11/2018,3780494,SKU_0044,1,REF_SKU_0044,LOC_SKU_0044,10,3,"[50.0, 10.7]",A5011,50.0,10.7
1242,12/11/2018,3780539,SKU_0400,4,REF_SKU_0400,LOC_SKU_0400,9,15,"[45.0, 32.0]",A4532,45.0,32.0
1243,12/11/2018,3780669,SKU_0004,2,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1244,12/11/2018,3780751,SKU_0086,2,REF_SKU_0086,LOC_SKU_0086,10,25,"[50.0, 49.4]",A5049,50.0,49.4
1245,12/11/2018,3780156,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1246,12/11/2018,3780291,SKU_0152,4,REF_SKU_0152,LOC_SKU_0152,2,22,"[10.0, 44.1]",A1044,10.0,44.1
1247,12/11/2018,3780648,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1248,12/11/2018,3780144,SKU_0305,4,REF_SKU_0305,LOC_SKU_0305,5,11,"[25.0, 25.5]",A2526,25.0,25.5
1249,12/11/2018,3780106,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1250,12/11/2018,3780420,SKU_0003,4,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1251,12/11/2018,3780670,SKU_0060,1,REF_SKU_0060,LOC_SKU_0060,4,24,"[20.0, 47.5]",A2048,20.0,47.5
1252,12/11/2018,3780658,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
1253,12/11/2018,3780002,SKU_0020,4,REF_SKU_0020,LOC_SKU_0020,2,10,"[10.0, 22.7]",A1023,10.0,22.7
1254,12/11/2018,3780945,SKU_0007,5,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
1255,12/11/2018,3780589,SKU_0054,2,REF_SKU_0054,LOC_SKU_0054,7,1,"[35.0, 7.3]",A3507,35.0,7.3
1256,12/11/2018,3780644,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
1257,12/11/2018,3780090,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1258,12/11/2018,3780345,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
1259,12/11/2018,3780350,SKU_0008,1,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
1260,12/11/2018,3780459,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1261,12/11/2018,3780263,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1262,12/11/2018,3780351,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
1263,12/11/2018,3780108,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1264,12/11/2018,3780586,SKU_0017,3,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
1265,12/11/2018,3780039,SKU_0173,1,REF_SKU_0173,LOC_SKU_0173,3,11,"[15.0, 25.0]",A1525,15.0,25.0
1266,12/11/2018,3780909,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1267,12/11/2018,3780159,SKU_0019,1,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
1268,12/11/2018,3780583,SKU_0030,1,REF_SKU_0030,LOC_SKU_0030,2,10,"[10.0, 23.1]",A1023,10.0,23.1
1269,12/11/2018,3780959,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
1270,12/11/2018,3780312,SKU_0039,5,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
1271,12/11/2018,3780241,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
1272,12/11/2018,3780938,SKU_0010,3,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
1273,12/11/2018,3780445,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1274,12/11/2018,3780298,SKU_0037,1,REF_SKU_0037,LOC_SKU_0037,9,7,"[45.0, 18.7]",A4519,45.0,18.7
1275,12/11/2018,3780952,SKU_0029,4,REF_SKU_0029,LOC_SKU_0029,2,19,"[10.0, 40.0]",A1040,10.0,40.0
1276,12/11/2018,3780036,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
1277,12/11/2018,3780084,SKU_0004,2,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
1278,12/11/2018,3780452,SKU_0409,3,REF_SKU_0409,LOC_SKU_0409,8,21,"[40.0, 42.3]",A4042,40.0,42.3
1279,12/11/2018,3780886,SKU_0006,3,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
